_id,term,high_school_name,high_school_ceeb,city,county,zip_code,total_attending_suny_institutions,attending_suny_doctoral_institutions,attending_suny_comprehensive_colleges,attending_suny_technology_colleges,attending_suny_community_colleges
608833424e591253b5935e9b,2016,Chester Academy,331360,Chester,Orange,10918,65,4,5,1,55
608833424e591253b5935e9c,2016,International Community  H S,330844,Bronx,Bronx,10454,1,0,1,0,0
608833424e591253b5935e9d,2016,Elmira Free Academy,331820,Elmira,Chemung,14905,4,0,0,0,4
608833424e591253b5935e9e,2016,Bay Shore High School,330350,Bay Shore,Suffolk,11706,186,13,21,21,131
608833424e591253b5935e9f,2016,Worcester Central School,336030,Worcester,Otsego,12197,11,0,4,5,1
608833424e591253b5935ea0,2016,Academy Of Medical Technology,331889,Far Rockaway,Queens,11691,12,4,5,1,1
608833424e591253b5935ea1,2016,New Life Christian Academy,334546,Plattsburgh,Clinton,12901,1,0,0,0,1
608833424e591253b5935ea2,2016,Al-Iman High School,332548,Jamaica,Queens,11435,1,0,0,0,1
608833424e591253b5935ea3,2016,Richard Green High School,333917,New York,New York,10004,1,0,0,0,1
608833424e591253b5935ea4,2016,Uncommon Collegiate Charter H,331094,Brooklyn,Kings,11216,7,1,1,0,1
608833424e591253b5935ea5,2016,Williamsburg Preparatory High,330697,Brooklyn,Kings,11211,13,1,6,1,1
608833424e591253b5935ea6,2016,Schenectady High School,335102,Schenectady,Schenectady,12308,273,18,17,10,228
608833424e591253b5935ea7,2016,Lima Christian School,332814,Lima,Livingston,14485,8,0,1,0,5
608833424e591253b5935ea8,2016,Kildonan School,330147,Amenia,Dutchess,12501,1,0,0,0,1
608833424e591253b5935ea9,2016,Bronx Collegiate Academy,330761,Bronx,Bronx,10457,8,1,1,1,1
608833424e591253b5935eaa,2016,Harvey Milk School,333677,New York,New York,10003,1,0,0,0,1
608833424e591253b5935eab,2016,Cohoes High School,331425,Cohoes,Albany,12047,57,4,4,1,47
608833424e591253b5935eac,2016,Curtis High School,335350,Staten Island,Richmond,10301,41,15,10,5,11
608833424e591253b5935ead,2016,Destiny Christian School,334787,Rochester,Monroe,14620,5,0,0,0,5
608833424e591253b5935eae,2016,Seaford High School,335162,Seaford,Nassau,11783,69,11,6,12,40
608833424e591253b5935eaf,2016,Groton Central School,332205,Groton,Tompkins,13073,25,1,5,4,15
608833424e591253b5935eb0,2016,Sharon Springs Central School,335170,Sharon Springs,Schoharie,13459,10,0,1,5,4
608833424e591253b5935eb1,2016,Cicero - North Syracuse High S,331378,Cicero,Onondaga,13039,327,40,61,15,211
608833424e591253b5935eb2,2016,Saranac Lake High School,335040,Saranac Lake,Franklin,12983,55,1,16,9,27
608833424e591253b5935eb3,2016,Dana L. West High School,334570,Port Byron,Cayuga,13140,35,0,1,1,30
608833424e591253b5935eb4,2016,Christian Brothers Academy,330050,Albany,Albany,12205,22,8,1,1,8
608833424e591253b5935eb5,2016,Valley Stream South High Schoo,335712,Valley Stream,Nassau,11581,105,19,16,11,59
608833424e591253b5935eb6,2016,Rochester Academy Charter Scho,334783,Rochester,Monroe,14612,27,0,4,0,23
608833424e591253b5935eb7,2016,The School For International S,330704,Brooklyn,Kings,11201,4,0,1,0,1
608833424e591253b5935eb8,2016,Fort Edward High School,331965,Fort Edward,Washington,12828,16,1,1,1,11
608833424e591253b5935eb9,2016,Pembroke Central School,331480,Corfu,Genesee,14036,29,1,1,0,24
608833424e591253b5935eba,2016,G Ray Bodley High School,332020,Fulton,Oswego,13069,103,6,16,1,78
608833424e591253b5935ebb,2016,Brooklyn Lab School,331046,Brooklyn,Kings,11208,11,1,1,1,5
608833424e591253b5935ebc,2016,Altmar - Parish - Williamstown,334410,Parish,Oswego,13131,44,1,11,1,28
608833424e591253b5935ebd,2016,High School For Media & Commun,333689,New York,New York,10040,5,0,1,0,1
608833424e591253b5935ebe,2016,Murry Bergtraum H S,333835,New York,New York,10038,15,1,4,1,8
608833424e591253b5935ebf,2016,Owen D Young Central School,335720,Van Hornesville,Herkimer,13475,6,0,1,1,1
608833424e591253b5935ec0,2016,Clifton - Fine Central School,335335,Star Lake,St. Lawrence,13690,11,0,8,1,1
608833424e591253b5935ec1,2016,College Of Staten Island  H S,335346,Staten Island,Nassau,10314,20,8,10,0,1
608833424e591253b5935ec2,2016,High School For Violin And Dan,330616,Bronx,Bronx,10456,8,0,1,0,7
608833424e591253b5935ec3,2016,Mayfield Jr. Sr. High School,333080,Mayfield,Fulton,12117,46,1,5,1,36
608833424e591253b5935ec4,2016,Brooklyn High School Of The Ar,330583,Brooklyn,Kings,11217,28,4,16,1,7
608833424e591253b5935ec5,2016,Academy For Coll Prep & Career,330723,Brooklyn,Kings,11226,5,1,1,0,1
608833424e591253b5935ec6,2016,Preston High School,333885,Bronx,Bronx,10465,20,8,1,0,9
608833424e591253b5935ec7,2016,Greece Olympia School,334804,Rochester,Monroe,14615,89,1,16,1,69
608833424e591253b5935ec8,2016,Cinema School,331067,Bronx,Bronx,10472,23,6,13,1,1
608833424e591253b5935ec9,2016,National Sports Academy Lake P,332761,Lake Placid,Essex,12946,1,0,0,0,1
608833424e591253b5935eca,2016,The Harley School,334805,Rochester,Monroe,14618,4,1,1,0,0
608833424e591253b5935ecb,2016,Hyde Leadership Charter School,330978,Bronx,Bronx,10474,16,5,5,1,5
608833424e591253b5935ecc,2016,The Lowell School,331924,Flushing,Queens,11355,5,0,0,1,1
608833424e591253b5935ecd,2016,Nardin Academy,331075,Buffalo,Erie,14222,18,7,9,1,1
608833424e591253b5935ece,2016,Tyburn Academy,330256,Auburn,Cayuga,13021,9,0,0,0,9
608833424e591253b5935ecf,2016,Mount Saint Mary Academy,332675,Kenmore,Erie,14217,38,8,15,0,15
608833424e591253b5935ed0,2016,Frederick Douglass Academy V I,330806,Brooklyn,Kings,11212,6,1,1,0,1
608833424e591253b5935ed1,2016,Validus Preparatory Academy Hs,330962,Bronx,Bronx,10457,10,1,5,1,1
608833424e591253b5935ed2,2016,East Rockaway High School,331735,East Rockaway,Nassau,11518,53,10,6,6,31
608833424e591253b5935ed3,2016,International H S - Union Squa,333427,New York,New York,10003,4,1,1,0,1
608833424e591253b5935ed4,2016,East High School,331009,Buffalo,Erie,14211,16,1,1,0,13
608833424e591253b5935ed5,2016,North Collins Jr. Sr. High Sch,334195,North Collins,Erie,14111,20,1,6,5,6
608833424e591253b5935ed6,2016,Ellicottville Central School,331805,Ellicottville,Cattaraugus,14731,18,1,5,4,7
608833424e591253b5935ed7,2016,Newburgh Free Academy,333310,Newburgh,Orange,12550,345,30,31,17,267
608833424e591253b5935ed8,2016,Skaneateles Central School,335205,Skaneateles,Onondaga,13152,43,13,9,1,18
608833424e591253b5935ed9,2016,Kings Park High School,332695,Kings Park,Suffolk,11754,150,24,25,28,73
608833424e591253b5935eda,2016,Schechter School Of Long Islan,332369,Willison Park,Nassau,11596,10,8,0,0,1
608833424e591253b5935edb,2016,Canastota Junior - Senior High,331205,Canastota,Madison,13032,40,1,6,9,22
608833424e591253b5935edc,2016,Alden Central High School,330105,Alden,Erie,14004,46,1,8,7,28
608833424e591253b5935edd,2016,Holy Trinity Diocesan High Sch,332363,Hicksville,Nassau,11801,95,12,22,10,51
608833424e591253b5935ede,2016,Columbia High School,331695,East Greenbush,Rensselaer,12061,170,15,18,5,132
608833424e591253b5935edf,2016,Edgemont Jr - Sr High School,335085,Scarsdale,Westchester,10583,25,16,1,0,6
608833424e591253b5935ee0,2016,Brooklyn Comprhnsive Night H S,330601,Brooklyn,Kings,11210,1,0,0,0,1
608833424e591253b5935ee1,2016,Repertory Company High School,333854,New York,New York,10036,10,0,1,4,4
608833424e591253b5935ee2,2016,Academy School,331112,Buffalo,Erie,14204,10,0,0,0,10
608833424e591253b5935ee3,2016,East Islip High School,331705,Islip Terrace,Suffolk,11752,138,16,30,13,79
608833424e591253b5935ee4,2016,Glen Cove High School,332095,Glen Cove,Nassau,11542,77,8,13,1,53
608833424e591253b5935ee5,2016,Sachem High School East,331884,Farmingville,Suffolk,11738,274,39,41,14,180
608833424e591253b5935ee6,2016,Harmony Christian School,333118,Middletown,Orange,10941,6,0,0,0,6
608833424e591253b5935ee7,2016,Cassadaga Valley Middle High S,335200,Sinclairville,Chautauqua,14782,35,0,0,4,31
608833424e591253b5935ee8,2016,Greenburgh 11  U F S D  High S,331633,Dobbs Ferry,Westchester,10522,5,0,0,1,4
608833424e591253b5935ee9,2016,Dolgeville High School,331640,Dolgeville,Herkimer,13329,27,0,1,1,25
608833424e591253b5935eea,2016,Gilbertsville Mount Upton Cent,332085,Gilbertsville,Otsego,13776,11,1,1,4,4
608833424e591253b5935eeb,2016,Holley High School,332415,Holley,Orleans,14470,46,1,1,1,39
608833424e591253b5935eec,2016,Midwood High School At Brookly,330775,Brooklyn,Kings,11210,160,113,30,10,7
608833424e591253b5935eed,2016,Holy Name Of Jesus Academy,333067,Massena,St. Lawrence,13662,4,0,0,0,4
608833424e591253b5935eee,2016,Keene Central School,332655,Keene Valley,Essex,12943,4,0,1,1,1
608833424e591253b5935eef,2016,Germantown Central School,332080,Germantown,Columbia,12526,23,0,1,1,18
608833424e591253b5935ef0,2016,Saint Josephs Collegiate Inst,331095,Buffalo,Erie,14223,74,41,18,1,12
608833424e591253b5935ef1,2016,New Rochelle High School #1,333366,New Rochelle,Westchester,10801,183,11,11,13,148
608833424e591253b5935ef2,2016,Patchogue - Medford High Schoo,333093,Medford,Suffolk,11763,237,28,21,12,176
608833424e591253b5935ef3,2016,School For Excellence,330569,Bronx,Bronx,10456,1,1,0,0,1
608833424e591253b5935ef4,2016,Digital Arts & Cinema Technolo,330672,Brooklyn,Kings,11201,1,0,1,0,0
608833424e591253b5935ef5,2016,New York Mills Jr - Sr  High S,334155,New York Mills,Oneida,13417,21,4,4,1,12
608833424e591253b5935ef6,2016,Y A B C  @  Franklin D Rooseve,331047,Brooklyn,Kings,11204,1,0,0,0,1
608833424e591253b5935ef7,2016,Brockport High School,330525,Brockport,Monroe,14420,163,13,55,8,87
608833424e591253b5935ef8,2016,Byron - Bergen Central School,330405,Bergen,Genesee,14416,50,4,10,6,30
608833424e591253b5935ef9,2016,Roxbury Central School,334935,Roxbury,Delaware,12474,13,0,4,5,4
608833424e591253b5935efa,2016,Iona Preparatory School,333365,New Rochelle,Westchester,10804,21,4,1,1,12
608833424e591253b5935efb,2016,Fordham High School For The Ar,330591,Bronx,Bronx,10458,16,1,11,0,1
608833424e591253b5935efc,2016,Dunkirk High School,331670,Dunkirk,Chautauqua,14048,57,0,14,1,41
608833424e591253b5935efd,2016,Plattsburgh High School,334552,Plattsburgh,Clinton,12901,71,0,31,4,36
608833424e591253b5935efe,2016,Franklin D Roosevelt High Scho,332500,Hyde Park,Dutchess,12538,138,12,13,4,109
608833424e591253b5935eff,2016,Clara Barton High School,330655,Brooklyn,Kings,11225,17,1,5,6,1
608833424e591253b5935f00,2016,Xavier High School,334145,New York,New York,10011,35,17,10,1,5
608833424e591253b5935f01,2016,Hebrew Acad Cptl Dst,335101,Albany,Albany,12205,1,0,0,0,1
608833424e591253b5935f02,2016,Liberty High School,332810,Liberty,Sullivan,12754,51,1,5,5,39
608833424e591253b5935f03,2016,Benjamin Banneker Acad Cmty Dv,330620,Brooklyn,Kings,11205,1,0,1,0,0
608833424e591253b5935f04,2016,High School Of Art & Design,334035,New York,New York,10022,48,9,11,4,24
608833424e591253b5935f05,2016,Saint Marys High School,332770,Lancaster,Erie,14086,31,5,9,1,15
608833424e591253b5935f06,2016,Christian Brothers Academy,335465,Syracuse,Onondaga,13214,14,7,6,1,1
608833424e591253b5935f07,2016,Copenhagen Central High,331475,Copenhagen,Lewis,13626,11,1,1,1,7
608833424e591253b5935f08,2016,Midreshet Shalhevet,331304,Valley Stream,Nassau,11581,4,1,0,1,1
608833424e591253b5935f09,2016,N Syracuse Ctl Hs,334215,N Syracuse,Onondaga,13212,1,0,0,0,1
608833424e591253b5935f0a,2016,Manhattan Cntr For Sci & Math,333784,New York,New York,10029,63,34,16,8,5
608833424e591253b5935f0b,2016,F. H. Laguardia High Sch Music,333685,New York,New York,10023,126,57,43,1,23
608833424e591253b5935f0c,2016,Hunter College High School,333705,New York,New York,10128,21,20,1,0,0
608833424e591253b5935f0d,2016,Andrew Jackson High School,331163,Cambria Heights,Queens,11411,1,0,1,0,1
608833424e591253b5935f0e,2016,Green Tech High Charter School,330108,Albany,Albany,12202,29,4,5,1,17
608833424e591253b5935f0f,2016,Y A B C  @ Christopher Columbu,330825,Bronx,Bronx,10469,1,0,0,0,1
608833424e591253b5935f10,2016,Berkshire Jr - Sr High School,331213,Canaan,Columbia,12029,1,0,0,0,1
608833424e591253b5935f11,2016,Haldane High School,331435,Cold Spring,Putnam,10516,33,5,8,5,15
608833424e591253b5935f12,2016,The Williamsburg Charter  H. S,330904,Brooklyn,Kings,11206,13,1,4,1,5
608833424e591253b5935f13,2016,Pittsford Mendon High School,334529,Pittsford,Monroe,14534,73,26,17,4,26
608833424e591253b5935f14,2016,Long Beach Senior High School,332885,Lido Beach,Nassau,11561,137,21,19,8,89
608833424e591253b5935f15,2016,Woodlands High School,335945,Hartsdale,Westchester,10530,62,14,8,4,36
608833424e591253b5935f16,2016,Yonkers High School,336080,Yonkers,Westchester,10705,1,0,0,1,1
608833424e591253b5935f17,2016,Frederick Douglass Academy I V,330646,Brooklyn,Kings,11221,1,0,0,0,1
608833424e591253b5935f18,2016,Robert Brown School Of Constru,334814,Rochester,Monroe,14606,5,0,1,0,1
608833424e591253b5935f19,2016,Corning - Painted Post West  H,334395,Painted Post,Steuben,14870,1,0,0,0,1
608833424e591253b5935f1a,2016,Yeshiva Zichron Yaakov,335319,Spring Valley,Rockland,10977,1,0,0,0,1
608833424e591253b5935f1b,2016,Evangel Christian School,332899,Long Island City,Queens,11101,1,1,0,0,0
608833424e591253b5935f1c,2016,Batavia High School,330320,Batavia,Genesee,14020,92,1,14,6,69
608833424e591253b5935f1d,2016,Westbury High School,335875,Old Westbury,Nassau,11568,123,1,13,7,100
608833424e591253b5935f1e,2016,East High School,334795,Rochester,Monroe,14609,62,0,6,1,55
608833424e591253b5935f1f,2016,John Dewey High School,330746,Brooklyn,Kings,11223,43,22,16,1,1
608833424e591253b5935f20,2016,Johnsburg Central School,334200,North Creek,Warren,12853,8,0,0,1,6
608833424e591253b5935f21,2016,A Philip Randolph Campus H S,333406,New York,New York,10031,35,7,14,8,6
608833424e591253b5935f22,2016,Mc Graw High School,333087,Mcgraw,Cortland,13101,17,1,1,1,12
608833424e591253b5935f23,2016,Canaseraga High School,331200,Canaseraga,Allegany,14822,8,0,0,6,1
608833424e591253b5935f24,2016,School Of The Future,333592,New York,New York,10010,14,5,6,0,1
608833424e591253b5935f25,2016,Performance Conservatory High,330707,Bronx,Bronx,10460,1,0,0,0,1
608833424e591253b5935f26,2016,Wallkill Senior High School,335755,Wallkill,Ulster,12589,147,11,32,7,97
608833424e591253b5935f27,2016,John V Lindsay Wildcat Academy,334134,New York,New York,10004,4,0,0,1,1
608833424e591253b5935f28,2016,Doane Stuart School,330030,Rensselaer,Rensselaer,12144,6,1,1,1,1
608833424e591253b5935f29,2016,New Dorp High School,335355,Staten Island,Richmond,10306,37,11,12,1,12
608833424e591253b5935f2a,2016,Valley Stream North High Sch,331986,Franklin Square,Nassau,11010,96,14,15,9,58
608833424e591253b5935f2b,2016,Whitesville Central School,335965,Whitesville,Allegany,14897,9,0,1,8,0
608833424e591253b5935f2c,2016,Buffalo Seminary,330990,Buffalo,Erie,14222,6,4,0,0,1
608833424e591253b5935f2d,2016,The Masters School,331635,Dobbs Ferry,Westchester,10522,1,0,1,0,0
608833424e591253b5935f2e,2016,Nazareth Regional High School,330778,Brooklyn,Kings,11203,9,1,1,5,0
608833424e591253b5935f2f,2016,Brooklyn Democracy Academy,331014,Brooklyn,Kings,11212,1,0,0,0,1
608833424e591253b5935f30,2016,The School At Northeast,335104,Schenectady,Schenectady,12304,1,0,0,1,0
608833424e591253b5935f31,2016,Fabius - Pompey High School,331865,Fabius,Onondaga,13063,34,6,8,1,17
608833424e591253b5935f32,2016,Syracuse Academy Of Science,335449,Syracuse,Onondaga,13204,18,1,4,0,13
608833424e591253b5935f33,2016,Somers High School,335245,Lincolndale,Westchester,10540,82,19,27,7,29
608833424e591253b5935f34,2016,Green Meadow Waldorf School,335316,Spring Valley,Rockland,10977,1,0,1,0,1
608833424e591253b5935f35,2016,South Lewis Central School,335653,Turin,Lewis,13473,28,1,0,1,25
608833424e591253b5935f36,2016,Jonathan Levin High School,330593,Bronx,Bronx,10457,1,1,1,0,0
608833424e591253b5935f37,2016,Life Acad  H S  For Film & Mus,330954,Brooklyn,Kings,11214,4,0,1,0,1
608833424e591253b5935f38,2016,Cleveland Hill High School,331343,Cheektowaga,Erie,14225,32,1,20,1,7
608833424e591253b5935f39,2016,Tri - Valley Secondary School,332155,Grahamsville,Sullivan,12740,41,1,7,1,32
608833424e591253b5935f3a,2016,Newark Valley High School,333295,Newark Valley,Tioga,13811,53,4,6,4,39
608833424e591253b5935f3b,2016,Briarcliff High School,330505,Briarcliff Manor,Westchester,10510,14,7,5,1,1
608833424e591253b5935f3c,2016,Yrsrh Of Monsey,335311,Spring Valley,Rockland,10977,4,0,0,0,4
608833424e591253b5935f3d,2016,Long Island City High School,332890,Long Island City,Queens,11106,13,1,1,1,6
608833424e591253b5935f3e,2016,Nellie A Thornton High School,333267,Mount Vernon,Westchester,10550,71,5,7,7,52
608833424e591253b5935f3f,2016,Freeport High School,332000,Freeport,Nassau,11520,223,14,29,10,170
608833424e591253b5935f40,2016,Rye Neck High School,333000,Mamaroneck,Westchester,10543,33,7,6,1,18
608833424e591253b5935f41,2016,Brooklyn Friends School,330610,Brooklyn,Kings,11201,1,1,0,1,0
608833424e591253b5935f42,2016,Eastport South Manor Jr Sr Hig,331725,Manorville,Suffolk,11949,152,17,35,5,95
608833424e591253b5935f43,2016,Living Word Academy,335482,Syracuse,Onondaga,13206,12,0,0,1,11
608833424e591253b5935f44,2016,Ateres Bais Yaakov Acad Rcklnd,333181,Monsey,Rockland,10952,5,0,0,0,5
608833424e591253b5935f45,2016,Long Island Baptist Academy,332424,Holtsville,Suffolk,11742,1,0,0,0,1
608833424e591253b5935f46,2016,Linden Hill School,332315,Hawthorne,Westchester,10532,1,0,0,0,1
608833424e591253b5935f47,2016,Fordham Preparatory School,333635,Bronx,Bronx,10458,26,15,8,0,1
608833424e591253b5935f48,2016,School Of The Arts,334835,Rochester,Monroe,14607,83,4,12,1,65
608833424e591253b5935f49,2016,Royalton - Hartland Central Sc,333115,Middleport,Niagara,14105,37,1,1,1,29
608833424e591253b5935f4a,2016,Mount St Michael Academy,333830,Bronx,Bronx,10466,43,5,8,4,26
608833424e591253b5935f4b,2016,Avon Central School,330280,Avon,Livingston,14414,45,4,12,8,21
608833424e591253b5935f4c,2016,Queens Gateway To Health Scien,332579,Jamaica,Queens,11432,29,18,6,1,1
608833424e591253b5935f4d,2016,Bronx Health Science High Scho,330703,Bronx,Bronx,10475,10,6,1,1,1
608833424e591253b5935f4e,2016,Bronx Guild High School,330567,Bronx,Bronx,10473,5,0,1,4,0
608833424e591253b5935f4f,2016,Community Health Academy Heigh,331033,New York,New York,10032,8,0,6,0,1
608833424e591253b5935f50,2016,Food And Finance High School,333631,New York,New York,10019,23,1,1,9,10
608833424e591253b5935f51,2016,Hillcrest High School,332557,Jamaica,Queens,11432,37,7,12,1,17
608833424e591253b5935f52,2016,Harvest Collegiate High School,333695,New York,New York,10011,31,9,11,4,7
608833424e591253b5935f53,2016,Averill Park High School,330270,Averill Park,Rensselaer,12018,145,13,21,5,106
608833424e591253b5935f54,2016,Institute Of Tech @ Syracuse,334954,Syracuse,Onondaga,13202,47,4,14,7,22
608833424e591253b5935f55,2016,Science Skills Center High Sch,330878,Brooklyn,Kings,11201,16,1,1,8,1
